rains,waterlevels63000120,rains63000100,waterlevels63000100,waterlevels,waterlevels_smooth
0.0,236.08,0.0,232.53,83.6,83.59
0.0,236.09,0.0,232.52,83.6,83.59
0.0,236.09,0.0,232.52,83.59,83.59
0.0,236.08,0.0,232.52,83.59,83.59
0.0,236.07,0.0,232.52,83.59,83.59
0.0,236.07,0.0,232.53,83.58,83.59
0.0,236.06,0.0,232.53,83.58,83.58
0.0,236.05,0.0,232.54,83.58,83.58
0.0,236.05,0.0,232.55,83.58,83.58
0.0,236.05,0.0,232.55,83.58,83.58
0.0,236.05,0.0,232.54,83.58,83.58
0.0,236.04,0.0,232.53,83.59,83.58
0.0,236.04,0.0,232.52,83.58,83.57
0.0,236.06,0.0,232.51,83.57,83.57
0.0,236.05,0.0,232.5,83.57,83.57
0.0,236.05,0.0,232.51,83.57,83.57
0.0,236.05,0.0,232.52,83.57,83.57
0.0,236.05,0.0,232.52,83.57,83.56
0.0,236.05,0.0,232.5,83.56,83.56
0.0,236.05,0.0,232.49,83.56,83.56
0.0,236.06,0.0,232.49,83.56,83.56
0.0,236.05,0.0,232.49,83.55,83.55
0.0,236.04,0.0,232.5,83.55,83.55
0.0,236.04,0.0,232.5,83.55,83.55
0.0,236.05,0.0,232.49,83.55,83.55
0.0,236.09,0.0,232.47,83.55,83.55
0.0,236.08,0.0,232.47,83.55,83.55
0.0,236.05,0.0,232.47,83.55,83.55
0.0,236.04,0.0,232.47,83.55,83.55
0.0,236.04,0.0,232.48,83.55,83.55
0.0,236.04,0.0,232.48,83.55,83.55
0.0,236.04,0.0,232.49,83.55,83.55
0.0,236.04,0.0,232.49,83.55,83.55
0.0,236.04,0.0,232.48,83.55,83.55
0.0,236.03,0.0,232.46,83.55,83.55
0.0,235.98,0.0,232.45,83.56,83.55
0.0,235.94,0.0,232.44,83.55,83.55
0.0,236.11,0.0,232.43,83.55,83.55
0.0,236.06,0.0,232.43,83.55,83.55
0.0,236.01,0.0,232.43,83.54,83.55
0.0,235.94,0.0,232.44,83.54,83.54
0.0,235.93,0.0,232.43,83.55,83.54
0.0,236.06,0.0,232.42,83.54,83.54
0.0,236.06,0.0,232.41,83.54,83.54
0.0,236.03,2.5,232.4,83.54,83.54
0.0,236.08,0.0,232.41,83.54,83.54
0.0,236.0,0.0,232.42,83.54,83.54
0.0,235.95,0.0,232.41,83.54,83.54
0.0,236.11,0.0,232.4,83.54,83.54
0.0,236.12,0.0,232.39,83.54,83.54
0.5,236.07,0.5,232.38,83.54,83.55
0.0,236.18,0.5,232.39,83.54,83.55
0.0,236.17,0.0,232.4,83.55,83.55
4.0,236.1,3.5,232.41,83.55,83.55
0.0,236.12,0.5,232.42,83.56,83.56
0.0,236.15,0.5,232.43,83.56,83.56
0.0,236.15,0.0,232.44,83.56,83.56
0.0,236.1,0.0,232.44,83.56,83.56
0.0,236.09,0.0,232.42,83.56,83.56
0.0,236.09,0.0,232.41,83.57,83.56
0.0,236.09,0.0,232.41,83.57,83.56
0.0,236.11,0.0,232.4,83.57,83.56
0.0,236.1,0.0,232.4,83.57,83.56
0.0,236.09,0.0,232.41,83.57,83.56
0.0,236.08,0.0,232.41,83.57,83.56
0.0,236.07,0.0,232.42,83.56,83.56
0.0,236.07,0.0,232.41,83.54,83.56
0.0,236.09,0.0,232.4,83.54,83.55
0.0,236.09,0.0,232.4,83.55,83.55
0.0,236.08,0.0,232.4,83.55,83.55
0.0,236.08,0.0,232.4,83.55,83.55
0.0,236.08,0.0,232.41,83.55,83.54
0.0,236.08,0.0,232.4,83.55,83.54
0.0,236.07,0.0,232.39,83.54,83.54
0.0,236.08,0.0,232.38,83.54,83.54
0.0,236.07,0.0,232.38,83.54,83.54
0.0,236.06,0.0,232.39,83.54,83.54
0.0,236.06,0.0,232.4,83.54,83.54
0.0,236.06,0.0,232.4,83.54,83.54
0.0,236.06,0.0,232.4,83.54,83.54
0.0,236.06,0.0,232.41,83.54,83.54
0.0,236.06,0.0,232.41,83.54,83.54
0.0,236.06,0.0,232.4,83.54,83.52
0.0,235.99,0.0,232.39,83.54,83.52
0.0,235.95,0.0,232.37,83.53,83.51
0.0,236.09,0.0,232.36,83.54,83.52
0.0,236.08,0.0,232.36,83.54,83.53
0.0,235.94,0.0,232.36,83.53,83.55
0.0,235.93,0.0,232.36,83.53,83.57
0.0,235.93,0.0,232.36,83.53,83.58
0.0,236.06,0.0,232.35,83.53,83.6
0.0,236.07,0.0,232.34,83.54,83.62
25.0,236.07,4.5,232.33,83.54,83.64
6.1,235.98,10.5,232.34,83.57,83.66
0.0,235.97,0.0,232.35,83.75,83.67
0.0,236.09,0.0,232.35,83.77,83.68
0.0,236.09,0.0,232.34,83.87,83.69
0.0,236.1,0.0,232.34,83.83,83.7
0.0,236.14,0.0,233.51,83.68,83.7
0.0,236.14,0.0,233.52,83.68,83.7
0.0,236.14,0.0,233.53,83.68,83.69
0.0,236.14,0.0,233.54,83.65,83.68
0.0,236.13,0.0,233.54,83.63,83.66
0.0,236.12,0.0,233.55,83.62,83.64
0.0,236.13,0.0,233.56,83.61,83.62
0.0,236.13,0.0,233.56,83.6,83.6
0.0,236.11,0.0,233.54,83.6,83.59
0.0,236.11,0.0,233.51,83.6,83.58
0.0,236.08,0.0,233.49,83.59,83.59
0.0,236.1,0.0,233.47,83.59,83.6
0.0,236.09,0.0,233.45,83.58,83.6
0.0,236.09,0.0,233.43,83.58,83.61
0.0,236.09,0.0,233.41,83.57,83.61
0.0,236.11,0.0,233.38,83.61,83.62
0.0,236.1,0.0,233.36,83.65,83.63
0.0,236.1,0.0,233.34,83.66,83.64
0.0,236.09,0.0,233.32,83.66,83.65
0.0,236.09,0.0,233.29,83.66,83.65
0.0,236.08,0.0,233.27,83.66,83.66
0.0,236.09,0.0,233.25,83.66,83.66
0.0,236.1,0.0,233.22,83.66,83.66
0.0,236.11,0.0,233.2,83.66,83.66
0.0,236.09,0.0,233.19,83.66,83.65
0.0,236.08,0.0,233.2,83.66,83.65
0.0,236.09,0.0,233.21,83.66,83.64
0.0,236.08,0.0,233.21,83.65,83.63
0.0,236.08,0.0,233.22,83.62,83.61
0.0,236.08,0.0,233.22,83.6,83.6
0.0,236.06,0.0,233.22,83.59,83.6
0.0,236.06,0.0,233.21,83.58,83.59
0.0,236.03,0.0,233.19,83.57,83.58
0.0,235.96,0.0,233.16,83.58,83.58
0.0,236.07,0.0,233.14,83.57,83.58
0.0,236.08,0.0,233.12,83.56,83.57
0.0,236.07,0.0,233.1,83.56,83.57
0.0,236.05,0.0,233.11,83.56,83.57
0.0,236.04,0.0,233.11,83.55,83.57
0.0,236.05,0.0,233.11,83.57,83.57
0.0,236.04,0.0,233.11,83.61,83.57
0.0,236.04,0.0,233.1,83.6,83.57
0.0,236.04,0.0,233.09,83.59,83.57
0.0,236.03,0.0,233.09,83.57,83.57
0.0,236.05,0.0,233.09,83.56,83.56
0.0,236.05,0.0,233.1,83.56,83.56
0.0,236.06,0.0,233.09,83.55,83.56
0.0,236.06,0.0,233.07,83.55,83.56
0.0,236.06,0.0,233.06,83.55,83.55
0.0,236.04,0.0,233.06,83.54,83.55
0.0,236.04,0.0,233.06,83.54,83.54
0.0,236.04,0.0,233.06,83.54,83.54
0.0,236.04,0.0,233.07,83.54,83.54
0.0,236.04,0.0,233.07,83.54,83.54
0.0,236.05,0.0,233.07,83.54,83.54
0.0,236.04,0.0,233.06,83.54,83.54
0.0,236.0,0.0,233.05,83.54,83.54
0.0,235.94,0.0,233.04,83.55,83.54
0.0,235.92,0.0,233.02,83.54,83.54
0.0,236.07,0.0,233.01,83.54,83.54
0.0,236.06,0.0,233.0,83.54,83.54
0.0,236.04,0.0,233.0,83.54,83.54
0.0,236.01,0.0,233.01,83.53,83.54
0.0,235.94,0.0,233.0,83.53,83.53
0.0,235.91,0.0,232.97,83.53,83.53
0.0,236.06,0.0,232.97,83.53,83.53
0.0,236.07,0.0,232.98,83.54,83.53
0.0,236.06,0.0,232.98,83.54,83.53
0.0,236.0,0.0,232.98,83.53,83.53
0.0,235.94,0.0,232.98,83.53,83.53
0.0,236.08,0.0,232.95,83.52,83.53
0.0,236.07,0.0,232.93,83.52,83.53
0.0,236.03,0.0,232.91,83.52,83.53
0.0,235.95,0.0,232.91,83.52,83.53
0.0,235.92,0.0,232.91,83.53,83.53
0.0,235.92,0.0,232.91,83.53,83.53
0.0,236.04,0.0,232.91,83.54,83.54
0.0,236.04,0.0,232.91,83.54,83.54
0.0,236.05,0.0,232.91,83.54,83.54
0.0,236.05,0.0,232.91,83.54,83.54
0.0,236.04,0.0,232.9,83.54,83.54
0.0,235.99,0.0,232.88,83.56,83.55
0.0,235.94,0.0,232.87,83.55,83.55
0.0,236.03,0.0,232.86,83.55,83.55
0.0,236.04,0.0,232.85,83.55,83.55
0.0,236.02,0.0,232.85,83.54,83.54
0.0,235.94,0.0,232.85,83.54,83.54
0.0,235.91,0.0,232.84,83.54,83.54
0.0,235.91,0.0,232.82,83.54,83.54
0.0,236.07,0.0,232.81,83.54,83.54
0.0,236.06,0.0,232.82,83.54,83.54
0.0,235.96,0.0,232.82,83.54,83.54
0.0,235.93,0.0,232.82,83.53,83.53
0.0,235.92,0.0,232.81,83.53,83.53
0.0,236.07,0.0,232.79,83.53,83.53
0.0,236.08,0.0,232.78,83.53,83.53
0.0,236.05,0.0,232.77,83.53,83.53
0.0,235.96,0.0,232.77,83.53,83.53
0.0,235.93,0.0,232.77,83.53,83.53
0.0,235.92,0.0,232.77,83.52,83.52
0.0,236.09,0.0,232.77,83.52,83.52
0.0,236.08,0.0,232.78,83.52,83.52
0.0,236.07,0.0,232.78,83.52,83.52
0.0,236.0,0.0,232.78,83.52,83.52
0.0,235.93,0.0,232.75,83.52,83.52
0.0,235.93,0.0,232.73,83.53,83.52
0.0,235.92,0.0,232.72,83.52,83.52
0.0,236.07,0.0,232.71,83.52,83.52
0.0,236.07,0.0,232.71,83.52,83.52
0.0,235.98,0.0,232.71,83.52,83.52
0.0,235.93,0.0,232.71,83.52,83.52
0.0,235.92,0.0,232.71,83.51,83.52
0.0,236.06,0.0,232.7,83.51,83.51
0.0,236.07,2.5,232.69,83.51,83.51
0.0,236.02,3.0,232.68,83.51,83.51
0.0,236.01,0.0,232.69,83.51,83.51
0.0,236.01,0.0,232.69,83.51,83.51
0.0,236.09,0.0,232.68,83.52,83.52
0.0,236.09,0.0,232.68,83.52,83.52
0.0,236.09,0.0,232.67,83.52,83.52
0.0,236.06,0.0,232.66,83.52,83.52
0.0,235.98,0.0,232.66,83.52,83.52
0.0,235.98,0.0,232.66,83.52,83.52
0.0,235.97,0.0,232.66,83.52,83.52
0.0,236.1,0.0,232.66,83.52,83.52
0.0,236.11,0.0,232.67,83.52,83.52
0.0,236.09,0.0,232.68,83.52,83.52
0.0,235.99,0.0,232.68,83.52,83.52
0.0,235.96,0.0,232.66,83.52,83.52
0.0,235.95,0.0,232.65,83.53,83.52
0.0,235.94,0.0,232.63,83.52,83.52
0.0,236.08,0.0,232.62,83.52,83.52
0.0,236.08,0.0,232.61,83.52,83.52
0.0,235.98,0.0,232.62,83.52,83.52
0.0,235.93,0.0,232.62,83.52,83.52
0.0,235.93,0.0,232.62,83.52,83.52
0.0,235.92,0.0,232.61,83.52,83.52
0.0,236.07,0.0,232.59,83.52,83.52
0.0,236.07,0.0,232.58,83.52,83.52
0.0,236.0,0.0,232.59,83.52,83.52
0.0,235.95,0.0,232.59,83.52,83.52
0.0,235.93,0.0,232.58,83.52,83.52
0.0,235.94,0.0,232.56,83.52,83.52
0.0,236.1,0.0,232.55,83.52,83.52
0.0,236.03,0.0,232.54,83.52,83.52
0.0,235.95,0.0,232.53,83.51,83.51
0.0,235.93,0.0,232.53,83.51,83.51
0.0,235.93,0.0,232.53,83.51,83.51
0.0,236.04,0.0,232.53,83.51,83.51
0.0,236.05,0.0,232.53,83.51,83.51
0.0,236.03,0.0,232.54,83.51,83.51
0.0,236.04,0.0,232.54,83.51,83.51
0.0,235.96,0.0,232.53,83.51,83.51
0.0,235.93,0.0,232.52,83.52,83.51
0.0,235.92,0.0,232.5,83.51,83.51
0.0,236.03,0.0,232.48,83.51,83.51
0.0,236.04,0.0,232.47,83.51,83.52
0.0,235.96,0.0,232.47,83.51,83.52
0.0,235.92,0.0,232.47,83.51,83.52
5.5,235.92,0.5,232.47,83.51,83.52
0.0,235.92,0.0,232.46,83.52,83.52
0.0,236.06,0.0,232.44,83.53,83.52
0.0,236.07,0.0,232.43,83.53,83.52
0.0,235.99,0.0,232.43,83.53,83.52
0.0,235.94,0.5,232.44,83.53,83.52
0.0,236.22,0.0,232.45,83.52,83.52
0.0,236.21,0.0,232.45,83.52,83.52
0.0,236.19,0.0,232.45,83.52,83.52
0.0,236.18,0.0,232.44,83.52,83.52
0.0,236.16,0.0,232.45,83.52,83.52
0.0,236.12,0.0,232.46,83.52,83.52
0.0,236.12,0.0,232.46,83.52,83.52
0.0,236.12,0.0,232.47,83.52,83.52
0.0,236.12,0.0,232.48,83.52,83.52
0.0,236.13,0.0,232.49,83.52,83.52
0.0,236.12,0.0,232.49,83.52,83.52
0.0,236.11,0.0,232.49,83.52,83.52
0.0,236.1,0.0,232.48,83.52,83.52
0.0,236.09,0.0,232.47,83.52,83.52
0.0,236.08,0.0,232.46,83.52,83.52
0.0,236.09,0.0,232.45,83.52,83.51
0.0,236.08,0.0,232.46,83.51,83.51
0.0,236.08,0.0,232.46,83.51,83.51
0.0,236.08,0.0,232.46,83.52,83.51
0.0,236.09,0.0,232.45,83.51,83.51
0.0,236.07,0.0,232.45,83.51,83.51
0.0,236.08,0.0,232.43,83.51,83.52
0.0,236.07,0.0,232.44,83.51,83.52
0.0,236.07,0.0,232.44,83.51,83.52
0.0,236.07,0.0,232.43,83.51,83.53
0.0,236.07,0.0,232.42,83.52,83.53
0.0,236.06,0.0,232.41,83.52,83.54
0.0,236.07,0.0,232.41,83.54,83.54
0.0,236.06,0.0,232.42,83.57,83.54
0.0,236.06,0.0,232.42,83.57,83.55
0.0,236.06,0.0,232.42,83.56,83.55
0.0,236.06,0.0,232.43,83.56,83.55
0.0,236.05,0.0,232.43,83.55,83.55
0.0,236.06,0.0,232.43,83.55,83.55
0.0,236.06,0.0,232.43,83.54,83.55
0.0,235.98,0.0,232.41,83.54,83.55
0.0,235.94,0.0,232.4,83.54,83.55
0.0,235.95,0.0,232.38,83.54,83.54
0.0,236.07,0.0,232.38,83.54,83.54
0.0,236.07,0.0,232.37,83.54,83.54
0.0,236.07,0.0,232.37,83.54,83.54
0.0,236.06,0.0,232.38,83.54,83.53
0.0,236.04,0.0,232.38,83.54,83.53
0.0,235.95,0.0,232.37,83.53,83.53
0.0,235.93,0.0,232.36,83.53,83.53
0.0,236.06,0.0,232.34,83.53,83.53
0.0,236.06,0.0,232.35,83.53,83.53
0.0,236.01,0.0,232.35,83.53,83.53
0.0,235.95,0.0,232.34,83.53,83.53
0.0,236.07,0.0,232.33,83.53,83.53
0.0,236.1,0.0,232.31,83.52,83.53
0.0,236.08,0.0,232.31,83.53,83.53
0.0,235.99,0.0,232.31,83.53,83.53
0.0,235.94,0.0,232.31,83.53,83.53
0.0,235.93,0.0,232.31,83.53,83.53
0.0,236.05,0.0,232.31,83.53,83.52
0.0,236.06,0.0,232.31,83.52,83.52
0.0,236.07,0.0,232.32,83.52,83.52
0.0,236.06,0.0,232.32,83.52,83.52
0.0,235.99,0.0,232.3,83.52,83.52
0.0,235.94,0.0,232.29,83.52,83.52
0.0,235.93,0.0,232.27,83.52,83.52
0.0,236.07,0.0,232.26,83.52,83.52
0.0,236.07,0.0,232.25,83.52,83.52
0.0,236.06,0.0,232.26,83.52,83.52
0.0,235.99,0.0,232.26,83.52,83.52
0.0,235.94,0.0,232.25,83.52,83.52
0.0,235.92,0.0,232.24,83.52,83.52
0.0,236.06,0.0,232.23,83.52,83.52
0.0,236.06,0.0,232.22,83.52,83.52
0.0,236.01,0.0,232.22,83.52,83.52
0.0,235.95,0.0,232.22,83.52,83.52
0.0,235.93,0.0,232.22,83.52,83.52
0.0,236.06,0.0,232.2,83.52,83.52
0.0,236.06,0.0,232.2,83.52,83.51
0.0,236.06,0.0,232.18,83.51,83.51
0.0,235.97,0.0,232.18,83.51,83.51
0.0,235.94,0.0,232.18,83.51,83.51
0.0,235.93,0.0,232.18,83.51,83.51
0.0,235.93,0.0,232.18,83.51,83.51
0.0,236.08,0.0,232.18,83.51,83.51
0.0,236.07,0.0,232.18,83.51,83.51
0.0,236.01,0.0,232.18,83.51,83.51
0.0,235.95,0.0,232.17,83.51,83.51
0.0,235.93,0.0,232.16,83.51,83.51
0.0,235.92,0.0,232.14,83.51,83.51
0.0,236.06,0.0,232.13,83.51,83.51
0.0,236.05,0.0,232.12,83.51,83.48
0.0,235.98,0.0,232.12,83.51,83.47
0.0,235.93,0.0,232.12,83.51,83.47
0.0,235.92,0.0,232.11,83.51,83.48
0.0,235.91,0.0,232.1,83.51,83.51
0.0,236.05,0.0,232.09,83.51,83.54
0.0,236.06,0.0,232.08,83.51,83.57
0.0,235.98,0.0,232.08,83.51,83.6
0.0,235.93,0.5,232.08,83.51,83.64
0.0,235.92,1.5,232.07,83.51,83.67
5.0,236.08,0.5,232.07,83.51,83.71
0.0,236.09,0.0,232.06,83.52,83.74
0.0,236.1,0.0,232.05,84.09,83.77
0.0,236.07,0.0,232.06,84.04,83.79
0.0,236.07,0.0,232.07,83.97,83.81
0.0,236.06,0.0,232.07,83.91,83.82
0.0,236.2,0.0,232.08,83.87,83.83
0.0,236.13,0.0,232.09,83.83,83.83
0.0,236.12,0.0,232.1,83.79,83.83
0.0,236.13,0.0,232.11,83.77,83.82
0.0,236.11,0.0,232.1,83.75,83.81
0.0,236.12,0.0,232.1,83.74,83.78
0.0,236.12,0.0,232.09,83.71,83.73
0.0,236.12,0.0,232.09,83.7,83.68
0.0,236.1,0.0,232.07,83.7,83.68
0.0,236.1,3.0,232.08,83.69,83.68
24.5,236.11,0.0,232.09,83.68,83.7
0.0,236.11,0.0,232.1,83.75,83.72
0.0,236.12,0.0,232.09,83.74,83.74
0.0,236.26,0.0,232.1,83.71,83.77
0.5,236.27,0.0,232.11,83.7,83.79
0.0,236.28,1.0,232.14,83.68,83.81
4.5,236.23,1.5,232.16,83.69,83.84
0.0,236.21,0.0,232.18,83.73,83.86
0.0,236.21,0.0,232.18,84.1,83.87
0.0,236.25,0.0,232.19,84.05,83.88
0.0,236.2,0.0,232.2,84.0,83.89
0.0,236.2,0.0,232.21,83.96,83.89
0.0,236.19,0.0,232.23,83.92,83.89
0.0,236.17,0.0,232.25,83.88,83.89
0.0,236.17,0.0,232.26,83.85,83.88
0.0,236.17,0.0,232.27,83.83,83.87
0.0,236.17,0.0,232.29,83.81,83.85
0.0,236.14,0.0,232.3,83.79,83.82
0.0,236.13,0.0,232.3,83.77,83.79
0.0,236.15,0.0,232.29,83.77,83.76
0.0,236.13,0.0,232.29,83.75,83.74
0.0,236.14,0.0,232.28,83.74,83.74
0.0,236.13,0.0,232.28,83.74,83.73
0.0,236.11,0.0,232.29,83.73,83.72
0.0,236.12,0.0,232.3,83.72,83.71
0.0,236.1,0.0,232.31,83.71,83.71
0.0,236.09,0.0,232.3,83.71,83.7
0.0,236.1,0.0,232.29,83.7,83.7
0.0,236.12,0.0,232.29,83.7,83.69
0.0,236.13,0.0,232.29,83.69,83.69
0.0,236.12,0.0,232.29,83.68,83.68
0.0,236.13,0.0,232.3,83.68,83.68
0.0,236.12,0.0,232.29,83.68,83.67
0.0,236.11,0.0,232.29,83.67,83.67
0.0,236.11,0.0,232.28,83.67,83.67
0.0,236.08,0.0,232.29,83.67,83.66
0.0,236.08,0.0,232.29,83.66,83.66
0.0,236.09,0.0,232.3,83.66,83.65
0.0,236.08,0.5,232.3,83.65,83.65
0.0,236.08,0.0,232.31,83.65,83.64
0.0,236.07,0.0,232.31,83.65,83.64
0.5,236.04,0.5,232.32,83.64,83.63
0.0,236.01,0.0,232.32,83.64,83.63
0.0,236.11,0.0,232.3,83.65,83.63
0.0,236.1,0.0,232.29,83.64,83.64
0.0,236.08,0.0,232.29,83.63,83.65
2.0,236.12,3.5,232.27,83.63,83.66
0.5,236.11,0.0,232.26,83.64,83.67
6.0,236.13,2.5,232.23,83.64,83.68
0.0,236.15,0.5,232.21,83.65,83.7
0.0,236.16,0.0,232.18,83.69,83.72
0.0,236.45,0.0,232.13,83.71,83.73
0.0,236.56,0.5,232.12,83.76,83.75
0.0,236.5,0.5,232.15,83.81,83.76
0.0,236.48,0.5,232.17,83.81,83.78
0.0,236.5,0.0,232.19,83.81,83.79
0.0,236.47,0.0,232.21,83.81,83.8
0.0,236.46,0.0,232.21,83.81,83.81
0.0,236.46,0.0,232.22,83.81,83.81
0.0,236.45,0.0,232.22,83.81,83.82
0.0,236.44,0.0,232.23,83.8,83.82
0.0,236.43,0.0,232.22,83.8,83.8
0.5,236.44,0.5,232.22,83.81,83.79
2.0,236.41,0.5,232.21,83.81,83.78
0.0,236.42,0.5,232.2,83.81,83.78
1.0,236.46,1.0,232.19,83.81,83.79
0.5,236.73,0.5,232.19,83.81,83.81
1.0,237.09,1.5,232.2,83.82,83.83
0.0,237.27,0.0,232.32,83.81,83.88
1.5,237.25,0.5,232.55,83.81,83.92
1.5,237.21,1.5,232.82,83.82,83.97
1.5,237.16,0.5,233.17,83.84,84.02
0.0,237.08,0.0,233.15,83.85,84.09
0.0,237.04,0.0,233.11,84.18,84.14
0.0,236.99,0.0,233.05,84.21,84.18
0.5,236.96,1.0,232.78,84.28,84.22
0.0,236.93,0.0,232.49,84.38,84.24
0.0,236.89,0.5,232.19,84.38,84.25
0.5,236.96,1.5,231.87,84.38,84.26
0.0,237.09,0.0,231.56,84.39,84.25
0.0,237.07,0.0,231.45,84.3,84.23
0.0,237.03,0.0,231.38,84.2,84.19
0.0,237.03,0.0,231.31,84.2,84.15
0.0,236.93,0.0,231.47,84.18,84.1
0.5,236.88,0.0,231.62,83.91,84.04
0.0,236.85,0.0,231.74,83.86,83.99
0.0,236.88,0.0,231.86,83.86,83.94
0.0,236.9,0.0,231.97,83.86,83.9
0.0,236.88,0.5,232.08,83.85,83.87
0.0,236.88,0.0,232.2,83.85,83.84
0.0,236.85,0.0,232.3,83.85,83.83
0.0,236.83,1.0,232.41,83.85,83.82
0.0,236.83,0.0,232.51,83.84,83.82
0.0,236.81,0.0,232.6,83.84,83.82
0.0,236.81,0.0,232.69,83.84,83.82
0.0,236.78,0.0,232.78,83.84,83.84
0.0,236.75,0.0,232.86,83.84,83.84
0.0,236.78,0.0,232.94,83.84,83.84
0.0,236.76,0.0,233.01,83.84,83.84
0.0,236.71,0.0,233.09,83.84,83.84
0.0,236.7,0.0,233.15,83.84,83.83
0.0,236.67,0.0,233.21,83.83,83.83
0.0,236.57,0.0,233.26,83.83,83.83
0.0,236.58,0.0,233.31,83.83,83.83
0.0,236.57,0.0,233.34,83.83,83.83
0.0,236.54,0.0,233.38,83.83,83.83
0.0,236.54,0.0,233.4,83.82,83.83
0.0,236.51,0.0,233.42,83.82,83.83
0.0,236.48,0.0,233.44,83.82,83.82
0.0,236.46,0.0,233.46,83.82,83.82
0.0,236.43,0.0,233.46,83.82,83.82
0.0,236.41,0.0,233.47,83.82,83.82
0.0,236.39,0.0,233.48,83.81,83.81
0.0,236.36,0.0,233.48,83.81,83.81
0.0,236.35,0.0,233.47,83.81,83.8
0.0,236.36,0.0,233.47,83.81,83.79
0.0,236.34,0.0,233.49,83.8,83.78
0.0,236.31,0.0,233.5,83.79,83.76
0.0,236.31,0.0,233.52,83.76,83.75
0.0,236.27,0.0,233.56,83.74,83.74
0.0,236.31,0.0,233.6,83.74,83.73
0.0,236.29,0.0,233.63,83.73,83.72
0.0,236.25,0.0,233.64,83.71,83.72
0.0,236.24,0.0,233.64,83.69,83.71
0.0,236.23,0.0,233.64,83.68,83.71
0.0,236.23,0.0,233.64,83.68,83.71
0.0,236.22,0.0,233.64,83.67,83.7
0.0,236.23,0.0,233.64,83.7,83.7
0.0,236.21,0.0,233.64,83.72,83.7
0.0,236.22,0.0,233.63,83.72,83.7
0.0,236.22,0.0,233.63,83.72,83.7
0.0,236.2,0.0,233.65,83.72,83.7
0.0,236.19,0.0,233.68,83.72,83.69
0.0,236.18,0.0,233.7,83.71,83.69
0.0,236.19,0.0,233.71,83.69,83.69
0.0,236.18,0.0,233.74,83.67,83.68
0.0,236.18,0.0,233.76,83.66,83.67
0.0,236.17,0.0,233.78,83.65,83.66
0.0,236.15,0.0,233.77,83.64,83.65
0.0,236.17,0.0,233.75,83.65,83.64
0.0,236.15,0.0,233.74,83.64,83.64
0.0,236.14,0.0,233.73,83.64,83.63
0.0,236.1,0.0,233.64,83.61,83.62
0.0,236.08,0.0,233.62,83.61,83.62
0.0,236.08,0.0,233.6,83.61,83.61
0.0,236.08,0.0,233.61,83.61,83.61
0.0,236.04,0.0,233.62,83.6,83.62
0.0,236.05,0.0,233.62,83.66,83.62
0.0,236.05,0.0,233.6,83.65,83.62
0.0,236.03,0.0,233.45,83.6,83.61
0.0,236.02,0.0,233.43,83.6,83.61
0.0,236.01,0.0,233.4,83.59,83.62
0.0,236.02,0.0,233.41,83.59,83.62
0.0,236.03,0.0,233.41,83.59,83.62
0.0,236.01,0.0,233.42,83.67,83.61
0.0,236.01,0.0,233.39,83.65,83.61
0.0,236.0,0.0,233.37,83.63,83.61
0.0,236.01,0.0,233.35,83.61,83.61
0.0,236.01,0.0,233.35,83.6,83.61
0.0,236.01,0.0,233.36,83.59,83.61
0.0,236.02,0.0,233.33,83.6,83.62
0.0,236.06,0.0,233.31,83.63,83.62
0.0,236.04,0.0,233.29,83.61,83.62
0.0,236.04,0.0,233.27,83.6,83.62
0.0,236.02,0.0,233.28,83.6,83.61
0.0,236.01,0.0,233.28,83.61,83.6
0.0,236.02,0.0,233.29,83.65,83.6
0.0,236.02,0.0,233.29,83.63,83.6
0.0,236.02,0.0,233.3,83.61,83.6
0.0,235.95,0.0,233.3,83.6,83.6
0.0,235.91,0.0,233.3,83.6,83.6
0.0,235.89,0.0,233.28,83.59,83.6
0.0,236.01,0.0,233.25,83.58,83.59
0.0,236.02,0.0,233.23,83.58,83.59
0.0,236.01,0.0,233.2,83.58,83.59
0.0,235.99,0.0,233.18,83.57,83.59
0.0,235.98,0.0,233.18,83.57,83.59
0.0,235.96,0.0,233.18,83.61,83.59
0.0,235.89,0.0,233.16,83.63,83.59
0.0,236.0,0.0,233.13,83.61,83.6
0.0,236.0,0.0,233.1,83.6,83.6
0.0,236.01,0.0,233.09,83.59,83.61
0.0,236.01,0.0,233.09,83.58,83.61
0.0,236.01,0.0,233.08,83.61,83.62
0.0,235.99,0.0,233.06,83.65,83.62
0.0,236.0,0.0,233.03,83.63,83.62
0.0,236.0,0.0,233.02,83.61,83.61
0.0,235.9,0.0,233.02,83.59,83.61
0.0,235.89,0.0,233.02,83.6,83.6
0.0,236.0,0.0,233.02,83.65,83.6
0.0,236.0,0.0,233.03,83.62,83.59
0.0,236.01,0.0,233.03,83.6,83.59
0.0,236.01,0.0,233.03,83.59,83.59
0.0,236.0,0.0,233.03,83.58,83.59
0.0,235.92,0.0,233.0,83.57,83.59
0.0,235.88,0.0,232.97,83.57,83.59
0.0,236.01,0.0,232.94,83.57,83.59
0.0,235.99,0.0,232.91,83.57,83.59
0.0,235.99,0.0,232.89,83.57,83.59
0.0,235.97,0.0,232.89,83.56,83.59
0.0,235.91,0.0,232.9,83.6,83.59
0.0,235.87,0.0,232.89,83.66,83.59
0.0,236.01,0.0,232.86,83.63,83.59
0.0,236.02,0.0,232.84,83.61,83.6
0.0,235.97,0.0,232.81,83.59,83.6
